id,name,average,usersrated,number of comments,complexity votes,average complexity,year published,min player number,max player number,min play time,max play time,expected play time,minimum age limit,category,mechanism,game designer,publisher,url
275586,Banish the Snakes: A Game of St. Patrick in Ireland,7.35552,404,154,25,2.48,2023,1,6,90,120,120,14,Religious // Ancient // Medieval // Political,Area Majority / Influence // Cooperative Game // Solo / Solitaire Game,Kevin McPartland // Jerry Shiles,GMT Games,https://boardgamegeek.com/xmlapi2/thing?id=275586&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1
394887,Surfosaurus MAX,7.06928,445,94,9,1.1111,2023,2,6,20,20,20,10,Card Game,Set Collection,Ikhwan Kwon,Loosey Goosey Games // Bandjo // Happy Camper,https://boardgamegeek.com/xmlapi2/thing?id=394887&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1
280986,Star Wars: Dark Side Rising,7.08376,506,113,12,2.0,2019,2,4,45,45,45,10,Dice // Card Game // Movies / TV / Radio theme,Dice Rolling // Open Drafting // Cooperative Game // Re-rolling and Locking,Patrick Marino // Andrew Wolf,Lucky Duck Games // The Op Games,https://boardgamegeek.com/xmlapi2/thing?id=280986&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1
299371,The Emerald Flame,8.3519,253,95,5,3.2,2021,1,4,270,540,540,14,Adventure // Murder/Mystery // Fantasy // Deduction // Puzzle,Cooperative Game,Rita Orlov,PostCurious,https://boardgamegeek.com/xmlapi2/thing?id=299371&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1
107704,Fief,7.22162,417,98,40,3.7,2011,3,6,120,120,120,12,Negotiation // Medieval // Political // Wargame,Team-Based Game // Area Movement // Simulation // Secret Unit Deployment // Area Majority / Influence // Voting // Dice Rolling,Philippe Mouchebeuf,hobbity.eu // ASYNCRON games,https://boardgamegeek.com/xmlapi2/thing?id=107704&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1
343282,Exploding Kittens: Recipes for Disaster,7.1466,569,112,10,1.2,2021,2,5,15,15,15,7,Party Game,Push Your Luck // Hot Potato // Player Elimination // Hand Management,Matthew Inman // Elan Lee,Kaissa Chess & Games // Rebel Sp. z o.o. // Exploding Kittens,https://boardgamegeek.com/xmlapi2/thing?id=343282&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1
358246,Dead by Daylight: The Board Game,7.20873,516,125,22,2.1818,2023,3,5,30,60,60,18,Horror // Video Game Theme // Exploration,Dice Rolling // Variable Player Powers // Team-Based Game // Simultaneous Action Selection,"D. Brad Talton, Jr.",Portal Games // Matagot // Bumble3ee Interactive // Level 99 Games // TLAMA games,https://boardgamegeek.com/xmlapi2/thing?id=358246&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1
195709,Monikers: Something Something,8.03668,244,59,1,1.0,2016,4,16,30,60,60,18,Party Game,Open Drafting // Acting // Role Playing,Justin Vickers // Alex Hague,Palm Court,https://boardgamegeek.com/xmlapi2/thing?id=195709&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1
2470,The Extraordinary Adventures of Baron Munchausen,7.25052,386,206,28,1.4643,1998,3,10,45,45,45,10,Party Game // Adventure,Storytelling // Role Playing // Auction/Bidding,James Wallis,Rose & Poison // Portal Games // La Factoría de Ideas // Devir // Hogshead Publishing // Magnum Opus Press // XVgames // Krimsus Krimskrams-Kiste // Fantasy Flight Games,https://boardgamegeek.com/xmlapi2/thing?id=2470&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1
376223,The Hunt,7.16378,421,134,22,2.1818,2023,2,2,20,45,45,14,Card Game // Wargame // Bluffing // Nautical // World War II // Deduction,Campaign / Battle Card Driven // Multi-Use Cards // Hidden Movement,Matthias Cramer // Engin Cramer,Ergo Ludo Editions // Yayoi The Dreamer // 25th Century Games // Fox in the Box // Vagabund // Banana Games // Salt & Pepper Games // Nuts! Publishing,https://boardgamegeek.com/xmlapi2/thing?id=376223&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1
23995,No Peace Without Spain!: The War of the Spanish Succession 1702-1713,7.58609,343,173,48,2.75,2011,2,2,240,240,240,12,Wargame // Age of Reason,Campaign / Battle Card Driven // Events // Simulation // Point to Point Movement // Dice Rolling,Don Herndon,Compass Games,https://boardgamegeek.com/xmlapi2/thing?id=23995&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1
302926,Silver Coin,7.48852,332,71,11,1.8182,2020,2,4,30,60,60,8,Card Game,Take That // Hand Management // Set Collection,Ted Alspach,Bézier Games,https://boardgamegeek.com/xmlapi2/thing?id=302926&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1
334363,"Vijayanagara: The Deccan Empires of Medieval India, 1290-1398",8.30751,241,104,24,3.0833,2024,1,3,60,120,120,13,Medieval // Wargame,Campaign / Battle Card Driven // Area Movement // Variable Player Powers // Simulation,Saverio Spagnolie // Aman Matthews // Cory Graham // Mathieu Johnson,GMT Games,https://boardgamegeek.com/xmlapi2/thing?id=334363&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1
374562,Star Wars: Shatterpoint,8.00766,318,75,13,3.3077,2023,2,2,90,120,120,21,Science Fiction // Miniatures,Variable Player Powers,Will Shick,Rebel Sp. z o.o. // Atomic Mass Games,https://boardgamegeek.com/xmlapi2/thing?id=374562&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1
299172,The Key: Murder at the Oakdale Club,7.09246,424,87,7,1.7143,2020,1,4,15,20,20,8,Real-time // Deduction,Open Drafting // Real-Time // Solo / Solitaire Game // Deduction,Thomas Sing,HABA,https://boardgamegeek.com/xmlapi2/thing?id=299172&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1
252315,The Everrain,7.53755,439,207,21,3.5714,2022,1,4,30,180,180,14,Pirates // Miniatures // Nautical // Fantasy // Exploration,Variable Player Powers // Cooperative Game // Action Points // Storytelling // Modular Board // Tile Placement // Grid Movement // Dice Rolling,Adam Smith (I),Grimlord Games // Légion Distribution,https://boardgamegeek.com/xmlapi2/thing?id=252315&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1
365742,Bacon,7.09913,405,179,9,1.5556,2023,3,6,30,90,90,8,Card Game,Ladder Climbing // Team-Based Game // Hand Management,Sean Ross (I),Allplay // (Web published),https://boardgamegeek.com/xmlapi2/thing?id=365742&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1
816,2038: Tycoons of the Asteroid Belt,7.11176,421,180,51,4.0196,1995,3,6,360,360,360,14,Economic // Trains // Space Exploration // Transportation // Science Fiction,Stock Holding // Network and Route Building // Pick-up and Deliver // Auction/Bidding,Thomas Lehmann // James Hlavaty,TimJim Games // Prism Games,https://boardgamegeek.com/xmlapi2/thing?id=816&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1
232473,Ratland,7.0043,611,118,23,1.6522,2017,2,6,30,30,30,8,Humor // Animals // Bluffing,Worker Placement // Variable Player Powers // Simultaneous Action Selection // Take That,Eduardo García Martín,Rosiness // Eclipse Editorial // Lifestyle Boardgames Ltd,https://boardgamegeek.com/xmlapi2/thing?id=232473&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1
236301,Living Planet,7.03217,532,172,40,3.625,2019,2,4,30,120,120,14,Economic // Science Fiction // Environmental,Hand Management // Worker Placement // Commodity Speculation // Area Majority / Influence // Hexagon Grid // Modular Board // Tile Placement // Grid Movement // Map Addition,Christophe Boelinger,Ludically,https://boardgamegeek.com/xmlapi2/thing?id=236301&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1
267244,The Defence of Procyon III,7.82456,283,114,32,4.0,2021,1,4,90,120,120,14,Science Fiction // Miniatures // Wargame,Team-Based Game // Variable Player Powers // Hand Management // Simulation // Point to Point Movement // Grid Movement,Dávid Turczi,PSC Games // Taverna Ludica Games,https://boardgamegeek.com/xmlapi2/thing?id=267244&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1
4258,Totaler Krieg! World War II in Europe,7.43677,350,172,71,4.0141,1999,1,3,360,360,360,12,World War II // Wargame,Simulation // Hexagon Grid // Grid Movement // Dice Rolling // Action Queue,Steve Kosakowski // Alan Emrich,Decision Games (I),https://boardgamegeek.com/xmlapi2/thing?id=4258&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1
405537,DroPolter,7.06262,443,121,16,1.0,2023,2,5,20,20,20,6,Action / Dexterity,Real-Time // Pattern Recognition,Paul Schulz,Oink Games,https://boardgamegeek.com/xmlapi2/thing?id=405537&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1
172994,Catan: Traveler – Compact Edition,7.13442,462,124,9,2.3333,2015,2,4,75,75,75,10,Civilization // Negotiation,Dice Rolling // Modular Board // Hand Management,Klaus Teuber,"Swan Panasia Co., Ltd. // Galakta // Mayfair Games // Giochi Uniti // Devir // Korea Boardgames // KOSMOS // 999 Games // Albi",https://boardgamegeek.com/xmlapi2/thing?id=172994&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1
3463,Wizard,7.34129,516,197,41,2.2683,1978,2,2,30,30,30,10,Fantasy // Adventure // Wargame,Variable Player Powers // Line of Sight // Scenario / Mission / Campaign Game // Simulation // Hexagon Grid // Grid Movement // Dice Rolling // Role Playing,Steve Jackson (I),Sfera // Metagaming // Steve Jackson Games // Hobby Japan,https://boardgamegeek.com/xmlapi2/thing?id=3463&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1
374541,Numbsters,7.33887,357,141,9,1.1111,2023,1,1,10,10,10,8,Card Game // Print & Play,Solo / Solitaire Game // Hand Management,Milan Zivkovic,Matagot // Button Shy,https://boardgamegeek.com/xmlapi2/thing?id=374541&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1
5445,Rod Hockey,7.25272,386,173,32,1.4688,1932,2,4,20,20,20,21,Action / Dexterity // Sports,Simulation,Don Munro,"Radio Shack // Coleco Industries, Inc. // Stiga // 4Kidz, Inc.",https://boardgamegeek.com/xmlapi2/thing?id=5445&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1
268188,Gartenbau,7.28673,388,108,11,2.2727,2022,2,4,30,60,60,14,Abstract Strategy,Tile Placement // Pattern Building // Rondel // Layering,Alex Johns // David Abelson,ADC Blackfire Entertainment // 25th Century Games // Broadway Toys LTD,https://boardgamegeek.com/xmlapi2/thing?id=268188&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1
17991,TAC,7.1611,459,94,32,1.9688,2004,1,4,60,60,60,10,Abstract Strategy // Racing,Team-Based Game // Point to Point Movement,Kolja Sparrer,Flower of Life Publishing Company // Giseh Verlag // TAC Verlag,https://boardgamegeek.com/xmlapi2/thing?id=17991&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1
370597,Fugitive (Second Edition),7.60883,308,95,2,2.0,2023,2,2,5,20,20,10,Number // Card Game // Bluffing // Spies/Secret Agents // Deduction,Variable Player Powers // Hand Management // Memory // Secret Unit Deployment // Hidden Movement // Turn Order: Role Order // Deduction,Tim Fowers,Fowers Games,https://boardgamegeek.com/xmlapi2/thing?id=370597&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1
149361,Hapsburg Eclipse: The Great War in Eastern Europe 1914-1916,7.32303,376,150,26,2.2308,2014,1,1,30,30,30,13,World War I // Wargame,Campaign / Battle Card Driven // Action Points // Events // Solo / Solitaire Game // Simulation // Point to Point Movement // Dice Rolling,Darin A. Leviloff,Victory Point Games // Tabletop Tycoon Inc.,https://boardgamegeek.com/xmlapi2/thing?id=149361&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1
280726,Legacies,7.05031,463,181,40,4.15,2022,1,6,90,180,180,12,Economic,Victory Points as a Resource // Variable Player Powers // Hand Management // Worker Placement // End Game Bonuses // Solo / Solitaire Game // Events // Stock Holding // Set Collection // Variable Phase Order,Jason Brooks,Brookspun Games,https://boardgamegeek.com/xmlapi2/thing?id=280726&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1
318474,Who Goes There? 2nd Edition,7.73502,314,114,7,2.8571,2021,3,6,110,110,110,14,Horror // Novel-based // Science Fiction,Dice Rolling // Open Drafting // Traitor Game // Role Playing,Anthony Coffey // Jesse Labbe,Certifiable Studios,https://boardgamegeek.com/xmlapi2/thing?id=318474&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1
755,Thunder at Cassino,7.06652,445,210,59,3.1017,1987,1,2,360,360,360,12,World War II // Wargame,Dice Rolling // Area-Impulse,Courtney F. Allen,The Avalon Hill Game Co,https://boardgamegeek.com/xmlapi2/thing?id=755&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1
333516,Exit: The Game + Puzzle – Nightfall Manor,7.38498,333,69,7,2.5714,2021,1,4,120,180,180,10,Real-time // Deduction // Adventure // Puzzle,Cooperative Game,Inka Brand // Markus Brand,KOSMOS,https://boardgamegeek.com/xmlapi2/thing?id=333516&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1
345888,Siege of Valeria,7.67101,301,84,10,2.2,2022,1,1,30,45,45,8,Fantasy // Dice // Card Game,Campaign / Battle Card Driven // Hand Management // Events // Solo / Solitaire Game // Dice Rolling,Glenn Flaherty,Daily Magic Games // Schwerkraft-Verlag,https://boardgamegeek.com/xmlapi2/thing?id=345888&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1
196306,Guildhall Fantasy: Coalition,7.13023,413,89,9,2.1111,2016,2,4,30,45,45,10,Fantasy // Card Game,Take That // Hand Management // Set Collection,Hope S. Hwang,Alderac Entertainment Group // Lucrum Games,https://boardgamegeek.com/xmlapi2/thing?id=196306&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1
374866,Robotrick,7.5377,305,79,8,2.125,2020,3,3,30,30,30,10,Card Game,Trick-taking,Domi (ドミッチ),Korokorodou // Explor8 // The Game Gallery Works,https://boardgamegeek.com/xmlapi2/thing?id=374866&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1
6817,Schafkopf,7.55062,346,133,37,2.7027,1780,4,4,30,30,30,7,Card Game,Communication Limits // Team-Based Game // Trick-taking // Auction/Bidding,(Uncredited),F.X. Schmid // Pelikan // Piatnik // Berliner Spielkarten // (Public Domain) // (Unknown) // TS Spielkarten // ASS Altenburger Spielkarten // Gartenverlag Ansbach // Taple Games // Little Dog Games // Coeur // Nürnberger-Spielkarten-Verlag,https://boardgamegeek.com/xmlapi2/thing?id=6817&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1
154510,Shadows of Malice,7.19965,462,240,38,3.1842,2014,1,8,120,120,120,14,Fantasy // Adventure,Variable Player Powers // Cooperative Game // Roll / Spin and Move // Solo / Solitaire Game // Hexagon Grid // Modular Board // Variable Phase Order // Grid Movement // Dice Rolling // Trading // Role Playing,Jenna Felli,Devious Weasel Games,https://boardgamegeek.com/xmlapi2/thing?id=154510&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1
161527,Catan: Ancient Egypt,7.23154,418,108,19,2.4737,2014,3,4,75,75,75,10,Civilization // Negotiation,Dice Rolling // Trading // Network and Route Building,Klaus Teuber,Devir // Mayfair Games // KOSMOS // 999 Games,https://boardgamegeek.com/xmlapi2/thing?id=161527&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1
84464,Animal Upon Animal: Balancing Bridge,7.02209,445,155,27,1.1111,2010,2,4,15,15,15,5,Animals // Action / Dexterity // Children's Game,Stacking and Balancing,Klaus Miltenberger,HABA,https://boardgamegeek.com/xmlapi2/thing?id=84464&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1
4854,7th Fleet: Modern Naval Combat in the Far East,7.24277,427,199,53,3.6226,1987,1,2,60,1200,1200,12,Nautical // Wargame // Modern Warfare,Dice Rolling // Hexagon Grid // Simulation,Joseph M. Balkoski,Victory Games (I) // Hobby Japan,https://boardgamegeek.com/xmlapi2/thing?id=4854&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1
1883,Cataphract,7.57055,330,153,42,3.381,1999,1,2,360,360,360,14,Ancient // Medieval // Wargame,Dice Rolling // Hexagon Grid,Mark Herman // Richard H. Berg,GMT Games,https://boardgamegeek.com/xmlapi2/thing?id=1883&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1
5651,The Longest Day,7.22432,488,272,76,4.1579,1979,2,8,5400,5400,5400,12,World War II // Wargame,Team-Based Game // Movement Points // Events // Scenario / Mission / Campaign Game // Simulation // Hexagon Grid // Ratio / Combat Results Table // Grid Movement // Dice Rolling,Randall C. Reed,The Avalon Hill Game Co,https://boardgamegeek.com/xmlapi2/thing?id=5651&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1
28805,The Lord of the Rings: Strategy Battle Game,7.31857,413,79,30,2.7667,2005,2,2,30,30,30,12,Novel-based // Miniatures // Wargame // Movies / TV / Radio theme // Fantasy,Dice Rolling // Variable Player Powers // Measurement Movement,Matthew Ward // Alessio Cavatore,Games Workshop Ltd.,https://boardgamegeek.com/xmlapi2/thing?id=28805&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1
3413,Saratoga,7.15412,409,229,47,2.5532,1998,2,2,180,180,180,12,Wargame // American Revolutionary War // Age of Reason,Hexagon Grid,Mark Miklos,GMT Games,https://boardgamegeek.com/xmlapi2/thing?id=3413&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1
244258,The Red Dragon Inn 7: The Tavern Crew,7.95594,301,65,4,1.5,2018,2,4,30,60,60,13,Fantasy // Humor // Card Game // Party Game,Variable Player Powers // Betting and Bluffing // Player Elimination // Hand Management,Sam Waller // Jeff Morrow,SlugFest Games // Hobby World,https://boardgamegeek.com/xmlapi2/thing?id=244258&type=boardgame&versions=1&stats=1&marketplace=1&ratingcomments=1
